timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1622514805240,133,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-188,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,133,0,57
1622514805293,87,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-198,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,87,0,60
1622514805257,137,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-189,text,true,,219,251,10,16,https://api.demoblaze.com/bycat,137,0,52
1622514805308,86,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-199,text,true,,4835,129,6,16,https://www.demoblaze.com/index.html,86,0,55
1622514805323,80,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-200,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,80,0,50
1622514805270,138,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-190,text,true,,219,251,10,15,https://api.demoblaze.com/bycat,138,0,61
1622514805285,126,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-191,text,true,,219,251,9,14,https://api.demoblaze.com/bycat,126,0,53
1622514805339,79,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-201,text,true,,4835,129,6,14,https://www.demoblaze.com/index.html,79,0,54
1622514805300,133,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-192,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,133,0,58
1622514805354,82,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-202,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,82,0,56
1622514805369,78,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-203,text,true,,4835,129,5,14,https://www.demoblaze.com/index.html,77,0,51
1622514805315,135,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-193,text,true,,219,251,10,15,https://api.demoblaze.com/bycat,135,0,55
1622514805331,135,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-194,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,135,0,56
1622514805384,91,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-204,text,true,,4835,129,7,16,https://www.demoblaze.com/index.html,91,0,60
1622514805398,79,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-205,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,79,0,50
1622514805346,131,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-195,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,131,0,53
1622514805413,76,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-206,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,76,0,49
1622514805361,135,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-196,text,true,,219,251,10,15,https://api.demoblaze.com/bycat,135,0,55
1622514805375,125,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-197,text,true,,219,251,9,14,https://api.demoblaze.com/bycat,125,0,50
1622514805430,82,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-207,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,82,0,54
1622514805390,130,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-198,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,130,0,54
1622514805448,82,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-208,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,81,0,54
1622514805405,127,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-199,text,true,,219,251,9,14,https://api.demoblaze.com/bycat,127,0,50
1622514805461,82,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-209,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,82,0,52
1622514805420,134,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-200,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,134,0,56
1622514805472,84,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-210,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,83,0,52
1622514805435,132,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-201,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,132,0,59
1622514805488,85,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-211,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,85,0,57
1622514805450,129,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-202,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,129,0,52
1622514805503,77,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-212,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,76,0,46
1622514805466,133,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-203,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,133,0,52
1622514805518,84,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-213,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,84,0,55
1622514805479,132,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-204,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,132,0,51
1622514805533,78,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-214,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,78,0,53
1622514805495,134,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-205,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,134,0,56
1622514805548,91,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-215,text,true,,4835,129,7,16,https://www.demoblaze.com/index.html,90,0,59
1622514805564,85,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-216,text,true,,4835,129,6,16,https://www.demoblaze.com/index.html,85,0,57
1622514805510,140,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-206,text,true,,219,251,10,15,https://api.demoblaze.com/bycat,140,0,61
1622514805526,137,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-207,text,true,,219,251,10,16,https://api.demoblaze.com/bycat,137,0,58
1622514805541,131,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-208,text,true,,219,251,9,16,https://api.demoblaze.com/bycat,131,0,52
1622514805579,95,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-217,text,true,,4835,129,7,15,https://www.demoblaze.com/index.html,93,0,62
1622514805593,83,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-218,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,83,0,53
1622514805607,83,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-219,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,82,0,56
1622514805555,135,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-209,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,135,0,58
1622514805570,137,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-210,text,true,,219,251,10,16,https://api.demoblaze.com/bycat,137,0,56
1622514805623,88,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-220,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,88,0,57
1622514805585,137,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-211,text,true,,219,251,10,16,https://api.demoblaze.com/bycat,137,0,61
1622514805638,93,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-221,text,true,,4835,129,7,16,https://www.demoblaze.com/index.html,93,0,61
1622514805599,134,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-212,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,134,0,58
1622514805653,84,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-222,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,84,0,54
1622514805614,132,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-213,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,132,0,54
1622514805668,81,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-223,text,true,,4835,129,6,14,https://www.demoblaze.com/index.html,81,0,56
1622514805683,83,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-224,text,true,,4835,129,6,16,https://www.demoblaze.com/index.html,83,0,54
1622514805630,138,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-214,text,true,,219,251,10,15,https://api.demoblaze.com/bycat,138,0,61
1622514805698,80,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-225,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,79,0,51
1622514805645,140,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-215,text,true,,219,251,10,15,https://api.demoblaze.com/bycat,140,0,60
1622514805660,130,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-216,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,130,0,57
1622514805675,127,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-217,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,127,0,51
1622514805713,90,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-226,text,true,,4835,129,7,15,https://www.demoblaze.com/index.html,90,0,61
1622514805728,85,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-227,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,85,0,57
1622514805691,135,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-218,text,true,,219,251,10,16,https://api.demoblaze.com/bycat,135,0,54
1622514805743,87,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-228,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,87,0,54
1622514805758,78,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-229,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,78,0,50
1622514805706,137,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-219,text,true,,219,251,10,15,https://api.demoblaze.com/bycat,137,0,50
1622514805720,131,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-220,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,131,0,52
1622514805772,82,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-230,text,true,,4835,129,6,14,https://www.demoblaze.com/index.html,82,0,55
1622514805788,84,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-231,text,true,,4835,129,6,16,https://www.demoblaze.com/index.html,84,0,56
1622514805735,140,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-221,text,true,,219,251,10,15,https://api.demoblaze.com/bycat,140,0,59
1622514805750,129,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-222,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,129,0,53
1622514805803,85,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-232,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,85,0,58
1622514805818,79,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-233,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,79,0,51
1622514805765,140,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-223,text,true,,219,251,10,15,https://api.demoblaze.com/bycat,140,0,56
1622514805832,83,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-234,text,true,,4835,129,6,16,https://www.demoblaze.com/index.html,83,0,49
1622514805779,141,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-224,text,true,,219,251,10,15,https://api.demoblaze.com/bycat,141,0,63
1622514805795,127,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-225,text,true,,219,251,9,14,https://api.demoblaze.com/bycat,127,0,49
1622514805850,79,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-235,text,true,,4835,129,6,14,https://www.demoblaze.com/index.html,79,0,54
1622514805810,128,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-226,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,128,0,49
1622514805864,76,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-236,text,true,,4835,129,6,14,https://www.demoblaze.com/index.html,76,0,52
1622514805826,127,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-227,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,127,0,54
1622514805839,130,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-228,text,true,,219,251,9,16,https://api.demoblaze.com/bycat,130,0,50
1622514805893,83,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-238,text,true,,4835,129,7,16,https://www.demoblaze.com/index.html,82,0,53
1622514805908,75,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-239,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,75,0,49
1622514805855,128,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-229,text,true,,219,251,9,14,https://api.demoblaze.com/bycat,128,0,52
1622514805878,111,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-237,text,true,,4835,129,6,14,https://www.demoblaze.com/index.html,111,0,49
1622514805871,131,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-230,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,131,0,53
1622514805938,70,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-241,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,70,0,46
1622514805923,85,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-240,text,true,,4835,129,5,14,https://www.demoblaze.com/index.html,85,0,62
1622514805886,135,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-231,text,true,,219,251,10,15,https://api.demoblaze.com/bycat,135,0,55
1622514805900,134,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-232,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,134,0,53
1622514805953,82,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-242,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,82,0,57
1622514805967,78,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-243,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,78,0,52
1622514805915,137,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-233,text,true,,219,251,10,15,https://api.demoblaze.com/bycat,137,0,58
1622514805983,82,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-244,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,82,0,51
1622514805930,136,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-234,text,true,,219,251,10,15,https://api.demoblaze.com/bycat,136,0,55
1622514805945,140,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-235,text,true,,219,251,10,16,https://api.demoblaze.com/bycat,140,0,65
1622514805959,135,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-236,text,true,,219,251,9,16,https://api.demoblaze.com/bycat,135,0,59
1622514806013,83,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-246,text,true,,4835,129,7,16,https://www.demoblaze.com/index.html,83,0,53
1622514806000,96,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-245,text,true,,4835,129,7,16,https://www.demoblaze.com/index.html,96,0,61
1622514806028,86,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-247,text,true,,4835,129,6,16,https://www.demoblaze.com/index.html,84,0,51
1622514805974,140,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-237,text,true,,219,251,10,16,https://api.demoblaze.com/bycat,140,0,55
1622514805990,131,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-238,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,131,0,51
1622514806043,100,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-248,text,true,,4835,129,7,17,https://www.demoblaze.com/index.html,100,0,70
1622514806005,139,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-239,text,true,,219,251,10,16,https://api.demoblaze.com/bycat,139,0,61
1622514806058,88,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-249,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,87,0,57
1622514806073,76,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-250,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,76,0,51
1622514806020,135,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-240,text,true,,219,251,9,14,https://api.demoblaze.com/bycat,135,0,60
1622514806035,132,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-241,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,132,0,55
1622514806050,128,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-242,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,128,0,51
1622514806103,85,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-252,text,true,,4835,129,7,16,https://www.demoblaze.com/index.html,85,0,54
1622514806088,103,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-251,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,102,0,67
1622514806066,134,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-243,text,true,,219,251,10,16,https://api.demoblaze.com/bycat,134,0,58
1622514806119,86,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-253,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,86,0,57
1622514806081,132,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-244,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,132,0,49
1622514806137,85,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-254,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,85,0,55
1622514806148,86,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-255,text,true,,4835,129,6,16,https://www.demoblaze.com/index.html,85,0,58
1622514806110,125,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-246,text,true,,219,251,10,15,https://api.demoblaze.com/bycat,125,0,52
1622514806095,154,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-245,text,true,,219,251,10,16,https://api.demoblaze.com/bycat,154,0,57
1622514806163,89,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-256,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,89,0,61
1622514806124,130,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-247,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,130,0,55
1622514806178,80,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-257,text,true,,4835,129,6,14,https://www.demoblaze.com/index.html,80,0,54
1622514806140,137,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-248,text,true,,219,251,10,16,https://api.demoblaze.com/bycat,137,0,54
1622514806193,92,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-258,text,true,,4835,129,7,16,https://www.demoblaze.com/index.html,91,0,60
1622514806155,139,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-249,text,true,,219,251,10,16,https://api.demoblaze.com/bycat,139,0,63
1622514806208,86,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-259,text,true,,4835,129,6,16,https://www.demoblaze.com/index.html,86,0,57
1622514806170,133,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-250,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,133,0,53
1622514806223,92,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-260,text,true,,4835,129,7,16,https://www.demoblaze.com/index.html,92,0,63
1622514806185,131,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-251,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,131,0,49
1622514806200,132,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-252,text,true,,219,251,9,16,https://api.demoblaze.com/bycat,132,0,53
1622514806238,95,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-261,text,true,,4835,129,7,15,https://www.demoblaze.com/index.html,95,0,67
1622514806254,92,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-262,text,true,,4835,129,7,16,https://www.demoblaze.com/index.html,92,0,63
1622514806269,78,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-263,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,78,0,54
1622514806215,138,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-253,text,true,,219,251,10,15,https://api.demoblaze.com/bycat,138,0,58
1622514806283,75,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-264,text,true,,4835,129,5,14,https://www.demoblaze.com/index.html,75,0,51
1622514806230,134,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-254,text,true,,219,251,9,14,https://api.demoblaze.com/bycat,134,0,56
1622514806298,89,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-265,text,true,,4835,129,6,16,https://www.demoblaze.com/index.html,89,0,55
1622514806246,148,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-255,text,true,,219,251,10,16,https://api.demoblaze.com/bycat,148,0,67
1622514806313,81,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-266,text,true,,4835,129,6,16,https://www.demoblaze.com/index.html,81,0,51
1622514806261,143,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-256,text,true,,219,251,10,16,https://api.demoblaze.com/bycat,143,0,62
1622514806276,128,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-257,text,true,,219,251,10,16,https://api.demoblaze.com/bycat,128,0,49
1622514806328,78,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-267,text,true,,4835,129,6,14,https://www.demoblaze.com/index.html,78,0,53
1622514806290,134,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-258,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,134,0,58
1622514806343,83,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-268,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,83,0,57
1622514806305,139,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-259,text,true,,219,251,10,16,https://api.demoblaze.com/bycat,139,0,59
1622514806358,86,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-269,text,true,,4835,129,6,16,https://www.demoblaze.com/index.html,86,0,58
1622514806374,77,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-270,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,77,0,51
1622514806320,142,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-260,text,true,,219,251,10,15,https://api.demoblaze.com/bycat,142,0,63
1622514806335,133,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-261,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,133,0,60
1622514806389,80,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-271,text,true,,4835,129,6,14,https://www.demoblaze.com/index.html,79,0,50
1622514806350,129,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-262,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,129,0,56
1622514806404,75,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-272,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,75,0,49
1622514806365,130,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-263,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,130,0,53
1622514806418,87,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-273,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,86,0,58
1622514806380,137,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-264,text,true,,219,251,10,16,https://api.demoblaze.com/bycat,137,0,57
1622514806434,88,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-274,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,88,0,62
1622514806395,128,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-265,text,true,,219,251,9,14,https://api.demoblaze.com/bycat,128,0,55
1622514806448,79,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-275,text,true,,4835,129,6,14,https://www.demoblaze.com/index.html,79,0,52
1622514806410,133,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-266,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,133,0,53
1622514806463,82,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-276,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,82,0,53
1622514806425,132,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-267,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,132,0,56
1622514806477,88,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-277,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,88,0,59
1622514806441,129,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-268,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,129,0,53
1622514806493,84,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-278,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,84,0,59
1622514806455,128,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-269,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,128,0,51
1622514806508,82,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-279,text,true,,4835,129,6,14,https://www.demoblaze.com/index.html,81,0,57
1622514806471,129,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-270,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,129,0,51
1622514806524,78,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-280,text,true,,4835,129,6,14,https://www.demoblaze.com/index.html,78,0,52
1622514806485,127,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-271,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,127,0,50
1622514806539,79,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-281,text,true,,4835,129,6,14,https://www.demoblaze.com/index.html,79,0,52
1622514806500,137,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-272,text,true,,219,251,10,16,https://api.demoblaze.com/bycat,137,0,60
1622514806553,86,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-282,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,86,0,56
1622514806515,135,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-273,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,135,0,58
1622514806568,84,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-283,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,84,0,58
1622514806530,126,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-274,text,true,,219,251,9,14,https://api.demoblaze.com/bycat,126,0,53
1622514806583,83,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-284,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,83,0,58
1622514806598,82,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-285,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,82,0,51
1622514806545,135,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-275,text,true,,219,251,9,15,https://api.demoblaze.com/bycat,135,0,58
1622514806613,80,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-286,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,80,0,54
1622514806560,136,ByCategoryPhones1000,200,OK,1000 user categories by phone 5-276,text,true,,219,251,10,15,https://api.demoblaze.com/bycat,136,0,54
1622514806628,77,View Homepage1000,200,OK,1000 Users over 15 seconds Visits Homepage 2-287,text,true,,4835,129,6,15,https://www.demoblaze.com/index.html,77,0,52
